name,category,subcategory,city,neighborhood,address,lat,lng,phone,website,rating,total_reviews,has_website,deep_score,priority,types
Beethoven BarberShop,Barberia,General,Fernando de la Mora,Fernando Zona Norte,"MFC6+GF6, Fernando de la Mora 110313, Paraguay",-25.328721,-57.53886809999999,0994 571677,,4.8,72,False,95,A,establishment|hair_care|health|point_of_interest
"PIZZERIA Y LOMITERÍA ""ALAN""",Otros,General,Capiatá,,"JHQ4+W7F, Capiatá 110220, Paraguay",-25.3601771,-57.4443224,0983 905773,,4.7,158,False,95,A,establishment|food|point_of_interest|restaurant
MADELCAP,Otros,General,Ñemby,,"Nro. 136, Tte. Zacarias, Ñemby 111214, Paraguay",-25.397147,-57.5460419,0971 754545,,4.7,188,False,95,A,doctor|establishment|health|point_of_interest
Isidro Estilista,Otros,General,Fernando de la Mora,Fernando Zona Norte,"MFV5+PRF, Guyra Campana, Fernando de la Mora 110304, Paraguay",-25.3056876,-57.54044839999999,0982 693832,,4.8,106,False,95,A,establishment|point_of_interest
Agressive Gym,Gimnasio/Fitness,Gimnasio,San Lorenzo,,"MG42+F89, Fortín Toledo, San Lorenzo 111429, Paraguay",-25.3438267,-57.49913169999999,0981 876682,https://www.facebook.com/agressivegym/,4.7,138,True,95,A,establishment|gym|health|point_of_interest
Villa Hayes Centro,Otros,General,Villa Hayes,,"WF59+Q87, Villa Hayes 150403, Paraguay",-25.0903552,-57.5315531,0981 806623,,4.5,151,False,95,A,establishment|point_of_interest
ATR Barber Shop,Barberia,Barberia Moderna,Lambaré,,"M94P+CFC, cacique, Lambaré 110721, Paraguay",-25.3439278,-57.61385989999999,0984 649843,,4.6,53,False,95,A,establishment|hair_care|health|point_of_interest
Joelbarbershop,Barberia,General,Capiatá,,"JHQF+93C, Capiatá 110224, Paraguay",-25.3615586,-57.4273694,0983 105771,,4.8,72,False,95,A,establishment|hair_care|health|point_of_interest
Barberia en Lambare - Estilo Carlos py,Barberia,General,Lambaré,,"Carr de López y, Lambaré 110727, Paraguay",-25.3700004,-57.6161165,0991 942741,,4.9,81,False,95,A,establishment|hair_care|health|point_of_interest
29 Barber Shop by Hugo Sosa,Barberia,Barberia Moderna,Villa Elisa,,"3 de Mayo, Villa Elisa 111504, Paraguay",-25.3512149,-57.5886873,0983 260984,,4.9,62,False,95,A,establishment|hair_care|point_of_interest
Barbería cabañas,Barberia,General,Villa Elisa,,"Av. Enrique Von Poleski y, Villa Elisa 111516, Paraguay",-25.3895226,-57.5826805,0981 658762,,4.8,53,False,95,A,establishment|hair_care|point_of_interest
ORBUS GYM,Gimnasio/Fitness,Gimnasio,Villa Elisa,,"Américo Picco, Villa Elisa 111509, Paraguay",-25.3580603,-57.5717046,0984 349693,https://www.facebook.com/Orbusgympy-786240228421948/,4.5,114,True,95,A,establishment|gym|health|point_of_interest
LA GAMBETA,Otros,General,Presidente Franco,,"Presidente Franco 100219, Paraguay",-25.5606621,-54.6102871,0985 518105,,4.8,103,False,95,A,establishment|point_of_interest
RS_Barberia,Barberia,General,Encarnacion,,"Encarnacion 070125, Paraguay",-27.3632254,-55.8452691,0981 997444,,4.5,75,False,95,A,establishment|hair_care|health|point_of_interest
Jazmin Valdivieso Brow and Lash Studio,Otros,General,Asunción,,"R.I. 2 Ytororo 1144, Asunción 001415, Paraguay",-25.3108844,-57.5709488,0971 527527,,4.5,157,False,95,A,establishment|point_of_interest
Calma tu alma estética integral central,Spa/Wellness,General,Asunción,,"Av. España 2031 casi, Asunción 2060, Paraguay",-25.2879066,-57.601607,0983 444427,http://www.facebook.com/calmatualmaspa,4.6,159,True,95,A,establishment|point_of_interest|spa
Comercial HM,Otros,General,Ayolas,,"J5HX+3MG, Ayolas 080201, Paraguay",-27.3723008,-56.8008064,0985 271073,,4.6,130,False,95,A,establishment|food|grocery_or_supermarket|point_of_interest|store|supermarket
All for Men Barber Shop,Barberia,Barberia Moderna,Encarnación,,"Cerro Corá, 1203 Casi, Gral. Artigas, Encarnación 070116, Paraguay",-27.3344374,-55.8696006,0983 594003,,4.9,51,False,95,A,establishment|hair_care|health|point_of_interest
Vita Chic,Otros,General,Asunción,,"MCW8+FH2, Cruz del Defensor, Asunción 001414, Paraguay",-25.3038706,-57.58362320000001,0986 506223,,4.6,179,False,95,A,establishment|point_of_interest|store
Cristian Garcia Barber Shop,Barberia,Barberia Moderna,Encarnación,,"M4FM+468, Mcal. Estigarribia, Encarnación 070111, Paraguay",-27.3272054,-55.8669157,0985 721875,,4.6,82,False,95,A,establishment|hair_care|health|point_of_interest
hectorbarberstudio,Barberia,General,Mariano Roque Alonso,Caacupe Mi,"Km15.1/2 transchaco Transchaco 0971566833 Mariano Roque Alonso, Mariano Roque Alonso 2040, Paraguay",-25.2197796,-57.53132859999999,0971 566833,,4.8,74,False,95,A,establishment|hair_care|point_of_interest
Nelson Vera Barber Shop,Barberia,Barberia Moderna,Encarnación,,"Gral. Artigas, Encarnación 070113, Paraguay",-27.3290725,-55.8699957,0982 128400,,4.9,69,False,95,A,establishment|hair_care|health|point_of_interest
Triunfo Fit Club Gym,Gimnasio/Fitness,Gimnasio,Ciudad del Este,,"Iglesia China, Cd. del Este 100151, Paraguay",-25.516713,-54.6159161,,,4.5,101,False,95,A,establishment|gym|health|point_of_interest
Los Lapachos,Otros,General,Altos,,"Dr. Federico Chavez, Altos 030201, Paraguay",-25.2743544,-57.2571339,0981 200260,,4.7,135,False,95,A,establishment|lodging|point_of_interest
CZ ALTO RENDIMIENTO DEPORTIVO,Gimnasio/Fitness,General,Asunción,,"QF44+9JC mi José María, Ocara poty, Asunción 0010, Paraguay",-25.24407,-57.5434748,0982 427692,https://www.instagram.com/cz_alto_rendimiento?igsh=MWY5bnM2MWphZDc3cA%3D%3D&utm_source=qr,4.8,175,True,95,A,establishment|gym|health|point_of_interest
The gym cde,Gimnasio/Fitness,Gimnasio,Ciudad del Este,,"Avenida Capitan del Puerto 9014, Ciudad del Este 7000, Paraguay",-25.5341258,-54.6237376,(061) 508 833,https://www.facebook.com/pages/The-Gym-CDE/112796578821869,4.7,127,True,95,A,establishment|gym|health|point_of_interest
FITO GYM,Gimnasio/Fitness,Gimnasio,Fernando de la Mora,Fernando Zona Sur,"Magallanes, z sur, Av. Zavalas Cué y, Fernando de la Mora 110331, Paraguay",-25.3486763,-57.5732963,0971 250025,https://www.instagram.com/fito.gym?igsh=MWt2bWlkMm45NXRxdQ==,4.7,110,True,95,A,establishment|gym|health|point_of_interest
GO FIT GYM,Gimnasio/Fitness,Gimnasio,Fernando de la Mora,Fernando Zona Norte,"Jacaranda y, Fernando de la Mora 110304, Paraguay",-25.312764,-57.54208979999999,0982 980262,https://instagram.com/gofitgympy?igshid=16nqgkeiaze60,4.9,142,True,95,A,establishment|gym|health|point_of_interest
Teju Jagua Tatuajes,Tatuajes/Piercing,General,Asunción,,"O'Leary casi, Asunción 001012, Paraguay",-25.2797926,-57.63828349999999,0985 857700,,4.7,192,False,95,A,establishment|point_of_interest|store
Hotel El Mangal,Otros,General,Villa del Rosario,,"HVGR+F32, Villa del Rosario 021301, Paraguay",-24.4238591,-57.1098745,0985 125820,,4.5,103,False,95,A,establishment|lodging|point_of_interest
Amano Spa de manos y pies,Spa/Wellness,Spa,Asunción,,"Federación Rusa 1215, Asunción 001527, Paraguay",-25.2795764,-57.5722101,0981 714783,https://www.instagram.com/amanospa.py/,4.7,116,True,95,A,beauty_salon|establishment|point_of_interest|spa
Valentina Coiffure,Peluqueria,General,Ciudad del Este,,"Ciudad del Este 100163, Paraguay",-25.5156576,-54.6431854,0983 107701,,4.1,60,False,94,A,establishment|hair_care|point_of_interest
Salon Silvia S.R.L,Salon de Belleza,General,Encarnación,,"Mcal. Estigarribia, Encarnación 070111, Paraguay",-27.3303648,-55.86647499999999,(071) 204 671,,4.4,63,False,94,A,establishment|point_of_interest|store
Joseph Encarnación,Peluqueria,General,Encarnación,,"Cerro Corá 321, Encarnación 070117, Paraguay",-27.3342704,-55.8676128,0985 890444,,4.3,67,False,94,A,establishment|hair_care|point_of_interest
Peluqueria Emilio,Peluqueria,General,San Estanislao,,"Mariscal Francisco Solano López, San Estanislao 020805, Paraguay",-24.6608347,-56.45025940000001,0981 487338,,4.3,60,False,94,A,establishment|hair_care|point_of_interest
JOSEPH Shopping San Lorenzo,Peluqueria,General,San Lorenzo,,"San Lorenzo 111427, Paraguay",-25.3424174,-57.48813320000001,0982 558760,,4.3,98,False,94,A,establishment|hair_care|health|point_of_interest
Divinas Py,Salon de Belleza,General,Asunción,,"Moisés Bertoni 3195 casi, Asunción 001405, Paraguay",-25.3005695,-57.5572174,0994 810406,,4.4,96,False,94,A,beauty_salon|establishment|point_of_interest
Hotel Spa Nilza Rinaldi,Spa/Wellness,Spa,San Bernardino,,"San Bernardino- Camino al Anfiteatro Jose Flores, San Bernardino 031603, Paraguay",-25.3220162,-57.2734576,0981 403799,,3.7,110,False,93,A,establishment|lodging|point_of_interest
HENRY & LEO Unisex,Peluqueria,General,Fernando de la Mora,Fernando Zona Sur,"Usher Ríos, Fernando de la Mora 110308, Paraguay",-25.3242503,-57.5548369,(021) 514 805,https://www.facebook.com/Henry-y-Leo-788351491328218/,4.6,191,True,92,A,establishment|hair_care|point_of_interest
Store Blush Cde,Salon de Belleza,General,Ciudad del Este,,"Plaza Santa Ana, Cd. del Este 7000, Paraguay",-25.538071,-54.635327,0981 365457,https://www.facebook.com/storeblushpy/,4.5,157,True,92,A,beauty_salon|clothing_store|establishment|point_of_interest|store
Liberato Resto Bar,Otros,General,Doctor Juan Eulogio Estigarribia,,"1ro. de Marzo, Dr Juan Eulogio Estigarribia 051204, Paraguay",-25.3772367,-55.6952747,0986 519606,,4.4,112,False,92,A,establishment|food|point_of_interest|restaurant
Estética Vanessa Andrade,Salon de Belleza,General,,Centro,"Av. Brasil, 2433 - Centro, Ponta Porã - MS, 79904-698, Brazil",-22.5418954,-55.7250628,,,5.0,165,False,92,A,beauty_salon|establishment|hair_care|health|point_of_interest|spa|store
La Heroica,Otros,General,Piribebuy,,"Gral. Diaz Yegros c, Piribebuy 031403, Paraguay",-25.4629215,-57.0446117,0972 476102,,4.2,198,False,92,A,establishment|food|grocery_or_supermarket|point_of_interest|restaurant|store
Peluquería Bellisima,Peluqueria,General,Asunción,,"Juan de Salazar y Espinoza 998, Asunción 001209, Paraguay",-25.2857635,-57.6107763,0981 630011,https://www.facebook.com/BELLISIMAPY/?ti=as,4.7,185,True,92,A,beauty_salon|establishment|point_of_interest
Ana cicuto,Salon de Belleza,General,Puerto Iguazú,,"Av. República Argentina 69, N3370 Puerto Iguazú, Misiones, Argentina",-25.6028412,-54.57325849999999,0376 472-5896,https://www.instagram.com/anacicuto_?igsh=b2NqZW80OTJ6ZXN4,5.0,109,True,92,A,beauty_salon|establishment|point_of_interest
Supermercado Raquelita,Otros,General,Ayolas,,"J554+GG7, Av. Mariscal Francisco Solano López, Ayolas 080203, Paraguay",-27.391224,-56.8436945,0975 174065,,4.3,159,False,92,A,establishment|food|grocery_or_supermarket|point_of_interest|store|supermarket
MaquillateLuque,Peluqueria,General,Luque,,"PGG7+9G6, C. Coronel Martínez, Luque 110928, Paraguay",-25.2740845,-57.4862355,,,4.5,110,False,92,A,establishment|hair_care|point_of_interest
Cataratas Gym,Gimnasio/Fitness,Gimnasio,Puerto Iguazú,,"Av. Misiones 94 N 3370, N3370 Puerto Iguazú, Misiones, Argentina",-25.5972778,-54.5727272,03757 44-5070,https://www.instagram.com/cataratasgym.ayala?igsh=ZmFndnh2eXlnbmE0,4.4,124,True,92,A,establishment|gym|health|point_of_interest
"Posada Arary, Ayolas Misiones",Otros,General,Ayolas,,"H4XR+Q3M, Ayolas 080204, Paraguay",-27.4005274,-56.8598389,(072) 222 753,,4.1,112,False,92,A,establishment|lodging|point_of_interest
CABELLO&COLORES,Peluqueria,General,Villarrica,,"Aviador Acevedo 1074, Local L-1, 4930000 Villarrica, Araucanía, Chile",-39.2893579,-72.2278722,9 4206 3764,https://www.facebook.com/cabelloycoloresestudio/,4.9,135,True,92,A,beauty_salon|establishment|hair_care|point_of_interest
SAN REMO,Peluqueria,General,Areguá,,"Av. Las Residentas y, Areguá 2000, Paraguay",-25.2957042,-57.4289487,0983 730941,https://www.instagram.com/invites/contact/?utm_medium=whatsapp&utm_campaign=default.ig_ci_landing_site_0621.test&utm_source=ig_contact_invite&utm_content=4v974vx,4.7,135,True,92,A,establishment|hair_care|health|point_of_interest
La Barberia Al Pelo,Barberia,General,Capiatá,,"Km21 capiata ruta 2, Rojas Cañada, Capiatá 110230, Paraguay",-25.3639017,-57.43345589999999,0984 805815,,4.4,60,False,92,A,establishment|hair_care|point_of_interest
Fígaro Barbería Sucursal 3,Barberia,General,Luque,,"Gral. Bernardino Caballero 92, Luque 2060, Paraguay",-25.2684367,-57.4944863,0991 900820,https://instagram.com/figaro.py?igshid=YmMyMTA2M2Y=,4.4,225,True,92,A,establishment|hair_care|health|point_of_interest
Cosmetica Morena,Estetica/Facial,General,Capiatá,Posta Ybycua,"JG6G+X94, Capiatá 110244, Paraguay",-25.3876129,-57.47404239999999,0991 717161,,4.4,119,False,92,A,establishment|point_of_interest|store
Riviera Karaoke Bar,Otros,General,Capiatá,,"JHR5+X33, Capiatá 110220, Paraguay",-25.3576094,-57.4423428,0973 594949,,4.2,145,False,92,A,bar|establishment|point_of_interest
Liz Comercial,Otros,General,Ayolas,,"Av. Dorado 4830, Ayolas 080202, Paraguay",-27.3844183,-56.8370707,0975 641902,,4.4,151,False,92,A,establishment|food|grocery_or_supermarket|point_of_interest|store|supermarket
Balneario Paraguay Park,Otros,General,Yaguarón,,"FM2W+77W, Yaguarón 091517, Paraguay",-25.5492668,-57.3042972,0981 993662,,4.0,103,False,92,A,establishment|point_of_interest
BL DermoEstética,Salon de Belleza,General,Asunción,,"Dra. Serafina Dávalos, Asunción 1876, Paraguay",-25.31316,-57.57999639999999,0975 900550,https://www.instagram.com/bldermoestetica?igsh=MTI2bGszajhhdGU4dg==,4.7,147,True,92,A,beauty_salon|establishment|point_of_interest
Misol Centro de Estética,Salon de Belleza,General,Fernando de la Mora,Fernando Zona Norte,"Ingavi 649, Fernando de la Mora 110312, Paraguay",-25.3277914,-57.5303729,0991 732328,https://www.instagram.com/misol_centrodeestetica,4.8,106,True,92,A,beauty_salon|establishment|gym|hair_care|health|point_of_interest|spa
Salón Masculino Benítez,Peluqueria,General,Lambaré,,"Av. San Isidro, 110729, &, Lambaré 110722, Paraguay",-25.355707,-57.6195202,0992 888042,https://www.facebook.com/profile.php?id=100094195099422&mibextid=ZbWKwL,4.7,122,True,92,A,establishment|hair_care|health|point_of_interest
"Hotel Villa María, Casa La Lilia",Otros,General,San Bernardino,,"15 de Agosto, San Bernardino 031602, Paraguay",-25.307751,-57.30248599999999,0983 899528,,4.3,164,False,92,A,establishment|lodging|point_of_interest
Flayp S.R.L.,Otros,General,Asunción,,"Solar Guarani 1256 c/ José Asunción Flores, Solar Guarani 1256, Asunción 001230, Paraguay",-25.3043121,-57.6053737,(021) 200 080,,4.2,101,False,92,A,establishment|point_of_interest|shopping_mall
Manguruyu San Bernardino,Otros,General,San Bernardino,,"PM2V+9JQ, San Bernardino 031601, Paraguay",-25.3029143,-57.3055398,0971 707900,,4.3,149,False,92,A,bar|establishment|point_of_interest
Barbas,Peluqueria,General,Asunción,,"Julio Correa 450, Asunción 001526, Paraguay",-25.2717785,-57.56485249999999,0972 500517,https://www.facebook.com/barbasparaguay/,4.8,144,True,92,A,bar|establishment|hair_care|health|point_of_interest
MegaCosméticos Luque,Otros,General,Luque,,"Cerro Cora y, Luque 110930, Paraguay",-25.2679705,-57.49051169999999,0986 504244,,4.4,140,False,92,A,establishment|point_of_interest|store
Biggie Express San Bernardino Kennedy,Otros,General,San Bernardino,,"MPR4+F4, San Bernardino 031602, Paraguay",-25.3086851,-57.29470079999999,0982 928195,,4.4,184,False,92,A,establishment|food|grocery_or_supermarket|point_of_interest|store|supermarket
BL DermoEstética,Salon de Belleza,General,Asunción,,"Avenue Dr. Luis Maria Argaña 246 c, Asunción 001303, Paraguay",-25.3310263,-57.6262753,0961 845409,https://facebook.com/bldermoestetica,4.5,157,True,92,A,beauty_salon|establishment|point_of_interest|spa
Comercial La Cumbre,Otros,General,Altos,,"Ruta San Bernardino - Altos, Altos 030202, Paraguay",-25.2670777,-57.2513794,0985 842171,,4.2,190,False,92,A,department_store|establishment|point_of_interest|store
Villa Delfina Estética,Salon de Belleza,General,Rosario,,"Juan Pablo II 1051, S2008BLC Rosario, Santa Fe, Argentina",-32.9398732,-60.72171780000001,0341 15-555-2508,https://www.instagram.com/villadelfina_,4.9,166,True,92,A,beauty_salon|establishment|health|point_of_interest|spa|store
Cuerpo Armónico by Clara Gaona,Spa/Wellness,General,Asunción,,"Av. Dr. José Gaspar Rodriguez de Francia, Asunción 001103, Paraguay",-25.2924566,-57.63628379999999,0981 823279,https://www.facebook.com/cuerpoarmonico/,4.4,146,True,92,A,establishment|point_of_interest|spa
Depiclub py,Salon de Belleza,General,Asunción,,"Peru esquina, Asunción 001220, Paraguay",-25.2918313,-57.6210142,0982 108953,https://instagram.com/depiclubpy?igshid=YWJhMjlhZTc=,4.7,129,True,92,A,beauty_salon|establishment|hair_care|point_of_interest
Polideportivo Municipal Paraguari,Gimnasio/Fitness,General,Paraguarí,,"9VQ6+64W, Agustin F. de Pinedo, Paraguarí 090101, Paraguay",-25.6118945,-57.1396703,,,4.4,116,False,92,A,establishment|gym|health|point_of_interest
Gimnasio Styler Center,Gimnasio/Fitness,Gimnasio,Villa Elisa,,"JC88+J4P, Villa Elisa 111514, Paraguay",-25.3834042,-57.58468560000001,(021) 930 960,https://m.facebook.com/StyleCenterGym/,4.5,59,True,90,A,establishment|gym|health|point_of_interest
SKULL Gym Pdte. Franco,Gimnasio/Fitness,Gimnasio,Presidente Franco,,"Supercarretera Ciudad Presidente Franco, Pdte. Franco 7000, Paraguay",-25.547188,-54.6144811,0983 674066,,4.7,33,False,90,A,establishment|gym|health|point_of_interest
SANA SPA,Spa/Wellness,Spa,Encarnacion,,"M4FV+XC3, Encarnacion 070109, Paraguay",-27.3251066,-55.8564514,0985 200666,,4.9,23,False,90,A,establishment|point_of_interest|spa
AFsport,Gimnasio/Fitness,General,Capiatá,,"Capiatá 110216, Paraguay",-25.3654088,-57.4600432,0984 645193,,5.0,34,False,90,A,establishment|point_of_interest
Go Pilates Fdo Zona Norte,Gimnasio/Fitness,Yoga/Pilates,Fernando de la Mora,Fernando Zona Norte,"Teniente Ettiene, Fernando de la Mora 110309, Paraguay",-25.322572,-57.54040740000001,0972 180808,,4.8,23,False,90,A,establishment|gym|health|point_of_interest
Galeano KickBoxing Team,Gimnasio/Fitness,CrossFit,Villa Elisa,,"JCH8+38G, Av. Enrique Von Poleski, Villa Elisa 111510, Paraguay",-25.3723113,-57.5841786,0984 254082,,4.8,28,False,90,A,establishment|gym|health|point_of_interest
zlfuncionaltraining,Gimnasio/Fitness,General,Villa Elisa,,"Luis Alberto Del Parana villa elisa, Villa Elisa 0000, Paraguay",-25.3474144,-57.57803870000001,0994 201100,,5.0,24,False,90,A,establishment|gym|health|point_of_interest
Dragónfly Academia,Gimnasio/Fitness,General,San Lorenzo,,"Marcelina Insfran, San Lorenzo 111431, Paraguay",-25.3486068,-57.51335,0976 312915,,4.8,43,False,90,A,establishment|gym|health|point_of_interest
Gimnasio CAMPEONES,Gimnasio/Fitness,Gimnasio,Villa Elisa,,"2610, Villa Elisa 111513, Paraguay",-25.3687791,-57.60215409999999,0992 546469,,5.0,26,False,90,A,establishment|gym|health|point_of_interest
KinesioCentro,Gimnasio/Fitness,General,Ñemby,,"Acceso Sur casi, Ñemby 111201, Paraguay",-25.3757614,-57.55612550000001,0972 259049,,4.8,23,False,90,A,establishment|gym|health|physiotherapist|point_of_interest
Lele Ferreira - Makeup Studio,Maquillaje,General,Fernando de la Mora,,"Coronel Luis Irrazabal casi, Fernando de la Mora 110311, Paraguay",-25.3136006,-57.5238355,0985 598630,,4.8,82,False,90,A,establishment|hair_care|point_of_interest
